ta;Ubike;Ibike;Ua;Ia1;Ia2;Ia3;Sa1;Sa2;Sa3;Din1;DMka;DZka;Ika;Din2;Temp1;Temp2;Bpos;vs;v;dzp;Temp3;Pbike;Pa1;Pa2;Pa3;s;FW;UF;Marke;ERR
5627;0,0;-0,01;41,97;-2,57;0,06;-0,85;2007;0;0;0;16,2;56,0;0;32;254,0;254,0;0;8,3;8,7;225;90,5;-0,0;95,0;1,93;-28,62;7,78;44,51;-0,0;0;0
5637;0,0;-0,01;41,98;-2,31;0,05;-0,45;2008;0;0;0;16,38;54,5;1;32;254,0;254,0;0;8,3;8,7;226;90,5;-0,0;93,47;1,72;-15,24;7,81;44,86;-0,0;0;0
5647;0,0;-0,01;41,99;-2,18;0,03;-0,25;2008;0;0;0;15,48;57,6;2;32;254,0;254,0;0;8,3;8,7;226;90,5;-0,0;93,36;1,09;-8,31;7,81;44,51;-0,0;0;0
5657;0,0;-0,02;41,97;-2,32;-0,04;-0,85;2008;0;0;0;15,28;57,6;2;32;254,0;254,0;0;8,3;8,6;227;90,5;-0,0;92,16;1,43;-28,63;7,85;44,51;-0,0;0;0
5667;0,0;-0,02;42,0;-1,9;0,06;-0,12;2009;0;0;0;15,67;54,8;3;32;254,0;254,0;0;8,3;8,6;228;90,5;-0,0;89,93;1,93;-3,93;7,89;45,06;-0,0;0;0
5677;0,0;-0,01;41,99;-2,11;-0,02;-0,27;2009;0;0;0;15,16;55,2;4;32;254,0;254,0;0;8,3;8,6;228;90,5;-0,0;87,63;0,59;-9,24;7,89;45,06;-0,0;0;0
5687;0,0;-0,03;41,95;-2,14;-0,02;-0,82;2009;0;0;0;14,89;55,2;4;32;254,0;254,0;0;8,3;8,7;229;90,5;-0,0;86,08;0,8;-27,69;7,93;44,51;-0,0;0;0
5697;0,0;-0,01;42,0;-1,71;0,02;-0,03;2010;0;0;0;14,99;54,3;5;32;254,0;254,0;0;8,3;8,7;229;90,5;-0,0;85,22;0,67;-0,92;7,93;45,13;-0,0;0;0
5707;0,0;-0,03;42,0;-2,19;0,0;-0,39;2060;0;0;0;14,68;54,0;6;32;254,0;254,0;0;8,3;8,6;230;90,5;-0,0;83,01;0,04;-12,94;7,97;45,13;-0,0;0;0
5717;0,0;-0,01;41,99;-2,27;0,01;-1,08;2060;0;0;0;14,33;54,0;6;32;254,0;254,0;0;8,2;8,6;231;90,5;-0,0;81,03;0,46;-36,25;8,01;44,44;-0,0;0;0
5727;0,0;-0,01;41,99;-1,55;-0,0;-0,13;2061;0;0;0;14,18;54,0;7;32;254,0;254,0;0;8,2;8,6;231;90,5;-0,0;80,2;0,17;-4,39;8,01;44,44;-0,0;0;0
5737;0,0;-0,03;42,0;-2,04;0,01;-0,39;2061;0;0;0;13,97;53,2;8;32;254,0;254,0;0;8,3;8,6;232;90,5;-0,0;77,84;0,46;-12,94;8,05;44,99;-0,0;0;0
5747;0,0;-0,01;41,98;-2,06;-0,03;-0,31;2061;0;0;0;13,7;53,2;8;32;254,0;254,0;0;8,3;8,6;233;90,5;-0,0;76,32;1,01;-10,39;8,09;44,51;-0,0;0;0
5757;0,0;-0,01;42,0;-1,61;-0,0;0,21;2062;0;0;0;13,16;55,5;9;32;254,0;254,0;0;8,3;8,6;233;90,5;-0,0;76,45;0,17;6,93;8,09;44,51;-0,0;0;0
5767;0,0;-0,03;41,97;-2,09;-0,04;0,18;2062;0;0;0;12,84;54,7;10;32;254,0;254,0;0;8,3;8,6;234;90,5;-0,0;73,54;1,22;6,0;8,13;44,86;-0,0;0;0
5777;0,0;-0,01;41,93;-2,26;-0,1;-0,09;2062;0;0;0;12,66;54,7;10;32;254,0;254,0;0;8,3;8,6;234;90,5;-0,0;72,48;3,31;-3,0;8,13;44,86;-0,0;0;0
5787;0,0;-0,01;42,01;-1,71;0,06;0,3;2063;0;0;0;12,51;54,8;11;32;254,0;254,0;0;8,2;8,6;235;90,5;-0,0;71,77;1,93;10,17;8,17;44,37;-0,0;0;0
5797;0,0;-0,01;41,95;-1,81;-0,0;0,39;2098;0;0;0;12,26;55,5;12;32;254,0;254,0;0;8,2;8,6;236;90,5;-0,0;71,23;0,17;12,92;8,21;44,37;-0,0;0;0
5807;0,0;-0,01;41,95;-1,91;0,03;0,09;2098;0;0;0;11,97;55,5;12;32;254,0;254,0;0;8,3;8,6;236;90,5;-0,0;69,54;1,09;3,0;8,21;44,72;-0,0;0;0
5817;0,0;-0,02;42,01;-2,06;0,06;0,2;2099;0;0;0;11,83;54,9;13;32;254,0;254,0;0;8,2;8,6;237;90,5;-0,0;68,0;1,93;6,7;8,25;44,23;-0,0;0;0
5827;0,0;-0,01;42,0;-1,91;0,06;0,44;2099;0;0;0;11,7;55,5;14;32;254,0;254,0;0;8,2;8,6;237;90,5;-0,0;67,99;2,14;14,79;8,25;44,23;-0,0;0;0
5837;0,0;-0,03;41,99;-2,39;0,0;0,17;2099;0;0;0;11,5;55,5;14;32;254,0;254,0;0;8,3;8,6;238;90,5;-0,0;66,84;0,04;5,77;8,29;44,58;-0,0;0;0
5847;0,0;-0,01;41,97;-2,59;0,03;0,15;2100;0;0;0;11,45;55,3;15;32;254,0;254,0;0;8,3;8,6;239;90,5;-0,0;66,32;0,88;5,08;8,33;44,58;-0,0;0;0
5857;0,0;-0,01;41,98;-2,32;-0,02;0,51;2100;0;0;0;11,68;54,8;16;32;254,0;254,0;0;8,2;8,6;239;90,5;-0,0;67,03;0,8;17,09;8,33;43,96;-0,0;0;0
5867;0,0;-0,03;41,97;-2,61;-0,07;0,43;2100;0;0;0;11,68;54,8;16;32;254,0;254,0;0;8,2;8,5;240;90,5;-0,0;67,03;2,27;14,31;8,36;44,44;-0,0;0;0
5877;0,0;-0,02;41,97;-2,68;-0,01;0,19;2101;0;0;0;11,59;56,8;17;32;254,0;254,0;0;8,2;8,5;240;90,5;-0,0;68,94;0,38;6,46;8,36;44,44;-0,0;0;0
5887;0,0;-0,01;41,97;-2,26;0,02;0,5;2116;0;0;0;11,9;56,1;18;32;254,0;254,0;0;8,2;8,6;241;90,5;-0,0;69,93;0,67;16,85;8,4;43,96;-0,0;0;0
5897;0,0;-0,02;41,97;-2,44;-0,02;0,64;2116;0;0;0;11,94;56,1;18;32;254,0;254,0;0;8,2;8,6;242;90,5;-0,0;70,15;0,8;21,47;8,44;43,96;-0,0;0;0
5907;0,0;-0,02;41,97;-2,26;-0,0;0,25;2117;0;0;0;12,22;55,2;19;32;254,0;254,0;0;8,3;8,6;242;90,5;-0,0;70,66;0,17;8,31;8,44;44,58;-0,0;0;0
5917;0,0;-0,02;41,97;-3,32;-0,09;0,38;2117;0;0;0;12,42;54,4;20;32;254,0;254,0;0;8,3;8,6;243;90,5;-0,0;70,77;2,9;12,7;8,48;44,58;-0,0;0;0
5927;0,0;-0,03;41,97;-2,78;-0,0;0,59;2117;0;0;0;12,74;54,4;20;32;254,0;254,0;0;8,2;8,6;243;90,5;-0,0;72,57;0,17;19,85;8,48;43,96;-0,0;0;0
5937;0,0;-0,01;41,97;-2,98;-0,04;0,43;2118;0;0;0;12,94;55,1;21;32;254,0;254,0;0;8,3;8,6;244;90,5;-0,0;74,68;1,43;14,31;8,52;44,58;-0,0;0;0
5947;0,0;-0,03;41,95;-3,04;-0,08;0,36;2118;0;0;0;13,9;52,4;22;32;254,0;254,0;0;8,3;8,6;245;90,5;-0,0;76,28;2,69;12,0;8,56;44,58;-0,0;0;0
5957;0,0;-0,03;41,97;-2,76;0,03;0,76;2118;0;0;0;14,21;52,4;22;32;254,0;254,0;0;8,2;8,6;245;90,5;-0,0;77,97;0,88;25,62;8,56;44,1;-0,0;0;0
5967;0,0;-0,02;41,98;-2,79;0,01;0,78;2119;0;0;0;13,7;56,4;23;32;254,0;254,0;0;8,2;8,6;246;90,5;-0,0;80,91;0,46;26,09;8,6;44,1;-0,0;0;0
5977;0,0;-0,03;41,97;-2,91;0,01;0,58;2104;0;0;0;14,09;55,6;24;32;254,0;254,0;0;8,3;8,6;246;90,5;-0,0;82,06;0,46;19,39;8,6;44,72;-0,0;0;0
5987;0,0;-0,02;41,98;-2,86;0,01;0,91;2104;0;0;0;14,28;55,6;24;32;254,0;254,0;0;8,2;8,6;247;90,5;-0,0;83,12;0,46;30,71;8,64;44,16;-0,0;0;0
5997;0,0;-0,01;41,98;-2,54;-0,02;0,96;2105;0;0;0;15,08;53,2;25;32;254,0;254,0;0;8,2;8,7;248;90,5;-0,0;83,99;0,59;32,09;8,68;44,16;-0,0;0;0
6007;0,0;-0,02;41,97;-2,85;-0,04;0,61;2105;0;0;0;15,29;53,2;25;32;254,0;254,0;0;8,3;8,7;248;90,5;-0,0;85,19;1,43;20,31;8,68;44,72;-0,0;0;0
6017;0,0;-0,03;41,98;-3,34;-0,05;0,65;2105;0;0;0;15,11;54,8;26;32;254,0;254,0;0;8,3;8,7;249;90,5;-0,0;86,73;1,85;21,93;8,72;44,72;-0,0;0;0
6027;0,0;-0,03;41,97;-2,58;-0,03;0,71;2105;0;0;0;15,15;56,7;27;32;254,0;254,0;0;8,2;8,6;250;90,5;-0,0;89,96;1,01;23,77;8,76;44,44;-0,0;0;0
6037;0,0;-0,02;41,99;-3,14;-0,01;0,63;2106;0;0;0;15,34;56,7;27;32;254,0;254,0;0;8,2;8,6;250;90,5;-0,0;91,07;0,38;21,24;8,76;44,44;-0,0;0;0
6047;0,0;-0,01;41,97;-3,54;0,01;0,76;2106;0;0;0;15,91;54,7;28;32;254,0;254,0;0;8,3;8,7;251;90,5;-0,0;91,15;0,25;25,39;8,8;44,93;-0,0;0;0
6057;0,0;-0,01;41,97;-2,92;-0,02;1,12;2107;0;0;0;16,04;55,2;29;32;254,0;254,0;0;8,2;8,7;251;90,5;-0,0;92,71;0,59;37,63;8,8;44,44;-0,0;0;0
6067;0,0;-0,01;41,97;-3,19;-0,06;0,98;2107;0;0;0;16,21;55,2;29;32;254,0;254,0;0;8,2;8,7;252;90,5;-0,0;93,68;2,06;32,78;8,84;44,44;-0,0;0;0
6077;0,0;-0,01;41,97;-3,38;-0,09;0,66;2072;0;0;0;16,55;54,6;30;32;254,0;254,0;0;8,3;8,7;253;90,5;-0,0;94,64;3,11;22,16;8,87;44,99;-0,0;0;0
6087;0,0;-0,01;41,97;-2,74;0,02;1,0;2073;0;0;0;16,31;56,8;31;32;254,0;254,0;0;8,3;8,7;253;90,5;-0,0;96,99;0,67;33,7;8,87;44,99;-0,0;0;0
6097;0,0;-0,02;41,97;-2,66;0,01;1,15;2073;0;0;0;16,44;56,8;31;32;254,0;254,0;0;8,3;8,7;254;90,5;-0,0;97,77;0,46;38,55;8,91;44,58;-0,0;0;0
6107;0,0;-0,01;41,97;-2,52;0,05;0,84;2073;0;0;0;16,38;57,2;32;32;254,0;254,0;0;8,3;8,7;254;90,5;-0,0;98,14;1,72;28,16;8,91;45,06;-0,0;0;0
6117;0,0;-0,03;41,99;-3,1;0,03;0,52;2074;0;0;0;17,28;53,8;33;32;254,0;254,0;0;8,3;8,7;255;90,5;-0,0;97,35;1,09;17,55;8,95;45,06;-0,0;0;0
6127;0,0;-0,02;41,98;-2,34;0,01;0,91;2074;0;0;0;17,22;53,8;33;32;254,0;254,0;0;8,3;8,7;0;90,5;-0,0;96,98;0,25;30,71;8,99;45,06;-0,0;0;0
6137;0,0;-0,01;41,97;-2,5;0,02;0,64;2074;0;0;0;16,33;57,0;34;32;254,0;254,0;0;8,3;8,7;0;90,5;-0,0;97,48;0,67;21,47;8,99;45,06;-0,0;0;0
6147;0,0;-0,02;41,98;-3,09;-0,04;0,71;2075;0;0;0;16,95;53,8;35;32;254,0;254,0;0;8,4;8,7;1;90,5;-0,0;95,48;1,43;24,01;9,03;45,2;-0,0;0;0
6157;0,0;-0,03;41,99;-2,81;0,02;1,0;2075;0;0;0;16,96;53,8;35;32;254,0;254,0;0;8,4;8,8;2;90,5;-0,0;95,56;0,67;33,48;9,07;45,2;-0,0;0;0
6167;0,0;-0,01;42,0;-2,84;0,03;0,34;2025;0;0;0;16,37;56,5;36;32;254,0;254,0;0;8,3;8,8;2;90,5;-0,0;96,87;1,09;11,32;9,07;44,86;-0,0;0;0
6177;0,0;-0,02;41,98;-3,16;0,04;0,03;2026;0;0;0;16,59;55,7;37;32;254,0;254,0;0;8,4;8,7;3;90,5;-0,0;96,79;1,3;0,92;9,11;45,34;-0,0;0;0
6187;0,0;-0,01;41,99;-2,29;-0,0;0,55;2026;0;0;0;16,67;55,7;37;32;254,0;254,0;0;8,4;8,7;3;90,5;-0,0;97,2;0,17;18,47;9,11;45,34;-0,0;0;0
6197;0,0;-0,03;41,99;-2,75;0,03;0,1;2026;0;0;0;16,75;54,3;38;32;254,0;254,0;0;8,3;8,7;4;90,5;-0,0;95,22;1,09;3,46;9,15;44,99;-0,0;0;0
6207;0,0;-0,03;41,97;-2,93;0,04;-0,22;2027;0;0;0;16,5;55,3;39;32;254,0;254,0;0;8,3;8,8;5;90,5;-0,0;95,56;1,3;-7,39;9,19;44,99;-0,0;0;0
6217;0,0;-0,01;42,0;-2,32;0,01;0,37;2027;0;0;0;16,53;55,3;39;32;254,0;254,0;0;8,4;8,8;5;90,5;-0,0;95,69;0,46;12,47;9,19;45,62;-0,0;0;0
6227;0,0;-0,01;42,0;-2,37;0,05;0,25;2027;0;0;0;16,47;54,5;40;32;254,0;254,0;0;8,3;8,7;6;90,5;-0,0;94,01;1,51;8,55;9,23;44,93;-0,0;0;0
6237;0,0;-0,02;41,98;-2,79;-0,01;-0,06;2028;0;0;0;16,27;55,6;41;32;254,0;254,0;0;8,3;8,7;7;90,5;-0,0;94,72;0,38;-2,08;9,27;44,93;-0,0;0;0
6247;0,0;-0,02;42,0;-2,15;0,06;0,44;2028;0;0;0;16,17;55,6;41;32;254,0;254,0;0;8,4;8,7;7;90,5;-0,0;94,15;1,93;14,78;9,27;45,62;-0,0;0;0
6257;0,0;-0,02;42,0;-2,05;0,06;-0,3;2078;0;0;0;16,4;52,9;42;32;254,0;254,0;0;8,4;8,7;8;90,5;-0,0;90,82;1,93;-10,16;9,31;45,62;-0,0;0;0
6267;0,0;-0,02;41,99;-2,47;-0,02;-0,32;2079;0;0;0;16,02;53,3;43;32;254,0;254,0;0;8,3;8,7;8;90,5;-0,0;89,4;0,8;-10,62;9,31;45,06;-0,0;0;0
6277;0,0;-0,03;41,98;-2,16;0,05;0,29;2079;0;0;0;15,81;53,3;43;32;254,0;254,0;0;8,4;8,7;9;90,5;-0,0;88,22;1,72;9,7;9,35;45,55;-0,0;0;0
6287;0,0;-0,01;42,0;-2,18;0,01;-0,41;2079;0;0;0;15,17;54,3;44;32;254,0;254,0;0;8,4;8,7;10;90,5;-0,0;86,23;0,46;-13,63;9,39;45,55;-0,0;0;0
6297;0,0;-0,01;41,99;-2,43;0,01;-0,55;2080;0;0;0;14,55;56,7;45;32;254,0;254,0;0;8,3;8,7;10;90,5;-0,0;86,4;0,25;-18,47;9,39;45,06;-0,0;0;0
6307;0,0;-0,03;41,99;-2,04;0,01;0,19;2080;0;0;0;14,49;56,7;45;32;254,0;254,0;0;8,3;8,7;11;90,5;-0,0;86,0;0,25;6,24;9,42;45,06;-0,0;0;0
6317;0,0;-0,03;41,99;-2,3;-0,01;-0,01;2080;0;0;0;14,96;53,7;46;32;254,0;254,0;0;8,4;8,7;11;90,5;-0,0;84,13;0,38;-0,23;9,42;45,69;-0,0;0;0
6327;0,0;-0,02;41,97;-2,23;-0,05;-0,54;2081;0;0;0;14,98;52,8;47;32;254,0;254,0;0;8,3;8,7;12;90,5;-0,0;82,81;1,64;-18,23;9,46;44,93;-0,0;0;0
6337;0,0;-0,02;41,99;-2,01;0,07;-0,14;2081;0;0;0;14,95;52,8;47;32;254,0;254,0;0;8,3;8,6;13;90,5;-0,0;82,63;2,35;-4,62;9,5;44,93;-0,0;0;0
6347;0,0;-0,01;41,96;-1,98;0,05;0,2;2116;0;0;0;13,62;58,1;48;32;254,0;254,0;0;8,4;8,6;13;90,5;-0,0;82,86;1,51;6,69;9,5;45,55;-0,0;0;0
6357;0,0;-0,01;41,98;-1,69;0,08;-0,61;2117;0;0;0;13,62;56,8;49;32;254,0;254,0;0;8,4;8,7;14;90,5;-0,0;81,0;2,77;-20,32;9,54;45,55;-0,0;0;0
6367;0,0;-0,02;42,0;-2,39;0,01;-0,64;2117;0;0;0;13,3;56,8;49;32;254,0;254,0;0;8,3;8,7;14;90,5;-0,0;79,09;0,46;-21,48;9,54;44,86;-0,0;0;0
6377;0,0;-0,02;41,99;-2,31;0,01;0,07;2117;0;0;0;13,48;54,8;50;32;254,0;254,0;0;8,4;8,7;15;90,5;-0,0;77,36;0,25;2,31;9,58;45,48;-0,0;0;0
6387;0,0;-0,01;41,99;-2,49;-0,0;-0,21;2118;0;0;0;13,1;56,0;51;32;254,0;254,0;0;8,4;8,7;16;90,5;-0,0;76,82;0,17;-6,93;9,62;45,48;-0,0;0;0
6397;0,0;-0,02;41,97;-2,64;0,02;-0,76;2118;0;0;0;13,16;56,0;51;32;254,0;254,0;0;8,3;8,7;16;90,5;-0,0;77,19;0,67;-25,39;9,62;44,86;-0,0;0;0
6407;0,0;-0,02;41,98;-2,44;0,1;-0,52;2118;0;0;0;12,97;56,7;52;32;254,0;254,0;0;8,3;8,7;17;90,5;-0,0;77,0;3,19;-17,55;9,66;44,86;-0,0;0;0
6417;0,0;-0,01;41,99;-2,21;0,05;-0,01;2119;0;0;0;12,3;59,1;53;32;254,0;254,0;0;8,4;8,7;18;90,5;-0,0;76,13;1,72;-0,46;9,7;45,41;-0,0;0;0
6427;0,0;-0,01;42,0;-2,46;0,04;-0,63;2119;0;0;0;12,27;59,1;53;32;254,0;254,0;0;8,4;8,7;18;90,5;-0,0;75,94;1,3;-21,02;9,7;45,41;-0,0;0;0
6437;0,0;-0,02;41,96;-2,83;0,05;-1,38;2134;0;0;0;12,98;56,0;54;32;254,0;254,0;0;8,3;8,7;19;90,5;-0,0;76,09;1,51;-46,39;9,74;44,86;-0,0;0;0
6447;0,0;-0,02;41,98;-2,48;0,06;-0,32;2135;0;0;0;12,65;57,5;55;32;254,0;254,0;0;8,4;8,7;19;90,5;-0,0;76,16;1,93;-10,85;9,74;45,34;-0,0;0;0
6457;0,0;-0,02;41,97;-2,55;0,06;-0,23;2135;0;0;0;12,74;57,5;55;32;254,0;254,0;0;8,4;8,7;20;90,5;-0,0;76,73;1,93;-7,62;9,78;45,34;-0,0;0;0
6467;0,0;-0,02;41,97;-2,48;0,11;-0,96;2135;0;0;0;13,33;55,6;56;32;254,0;254,0;0;8,3;8,7;21;90,5;-0,0;77,61;3,61;-32,31;9,82;44,79;-0,0;0;0
6477;0,0;-0,02;41,97;-3,07;0,01;-0,82;2136;0;0;0;12,91;57,4;57;32;254,0;254,0;0;8,3;8,7;21;90,5;-0,0;77,61;0,25;-27,47;9,82;44,79;-0,0;0;0
6487;0,0;-0,03;41,98;-2,77;-0,02;-0,1;2136;0;0;0;13,18;57,4;57;32;254,0;254,0;0;8,4;8,7;22;90,5;-0,0;79,24;0,59;-3,46;9,86;45,48;-0,0;0;0
6497;0,0;-0,0;41,97;-2,84;-0,0;-0,32;2136;0;0;0;13,66;56,1;58;32;254,0;254,0;0;8,3;8,8;23;90,5;-0,0;80,26;0,17;-10,62;9,9;44,79;-0,0;0;0
6507;0,0;-0,02;41,96;-3,18;0,0;-0,87;2137;0;0;0;13,68;56,5;59;32;254,0;254,0;0;8,3;8,8;23;90,5;-0,0;80,95;0,04;-29,08;9,9;44,79;-0,0;0;0
6517;0,0;-0,01;41,97;-2,56;0,06;-0,66;2122;0;0;0;13,62;58,1;60;32;254,0;254,0;0;8,4;8,7;24;90,5;-0,0;82,85;2,14;-22,16;9,94;45,41;-0,0;0;0
6527;0,0;-0,02;41,97;-2,72;0,0;-0,1;2122;0;0;0;13,69;58,1;60;32;254,0;254,0;0;8,4;8,7;24;90,5;-0,0;83,27;0,04;-3,23;9,94;45,41;-0,0;0;0
6537;0,0;-0,03;41,99;-2,98;0,0;-0,49;2122;0;0;0;14,28;56,2;61;32;254,0;254,0;0;8,3;8,7;25;90,5;-0,0;84,06;0,04;-16,4;9,97;44,99;-0,0;0;0
6547;0,0;-0,01;41,96;-3,28;0,05;-0,93;2123;0;0;0;14,41;56,8;62;32;254,0;254,0;0;8,4;8,7;26;90,5;-0,0;85,71;1,51;-31,16;10,01;45,62;-0,0;0;0
6557;0,0;-0,03;41,97;-2,89;0,01;-0,13;2123;0;0;0;14,77;56,8;62;32;254,0;254,0;0;8,4;8,7;26;90,5;-0,0;87,87;0,46;-4,39;10,01;45,62;-0,0;0;0
6567;0,0;-0,01;41,96;-3,02;0,03;-0,1;2124;0;0;0;15,39;55,7;63;32;254,0;254,0;0;8,3;8,8;27;90,5;-0,0;89,78;1,09;-3,23;10,05;45,13;-0,0;0;0
6577;0,0;-0,02;41,97;-2,44;0,08;-0,72;2124;0;0;0;15,88;54,0;64;32;254,0;254,0;0;8,3;8,8;27;90,5;-0,0;89,77;2,56;-24,24;10,05;45,13;-0,0;0;0
6587;0,0;-0,01;41,97;-3,17;-0,01;-0,52;2124;0;0;0;15,91;54,0;64;32;254,0;254,0;0;8,4;8,7;28;90,5;-0,0;89,99;0,38;-17,31;10,09;45,55;-0,0;0;0
6597;0,0;-0,01;41,99;-2,48;0,02;0,12;2125;0;0;0;15,51;56,8;65;32;254,0;254,0;0;8,4;8,8;29;90,5;-0,0;92,25;0,67;3,93;10,13;45,34;-0,0;0;0
6607;0,0;-0,01;41,97;-3,08;-0,03;-0,09;2090;0;0;0;15,77;55,0;66;32;254,0;254,0;0;8,4;8,8;29;90,5;-0,0;90,83;1,01;-3,0;10,13;45,34;-0,0;0;0
6617;0,0;-0,02;41,95;-2,78;-0,04;-0,13;2090;0;0;0;15,95;55,0;66;32;254,0;254,0;0;8,5;8,8;30;90,5;-0,0;91,88;1,43;-4,38;10,17;45,97;-0,0;0;0
6627;0,0;-0,02;41,98;-2,26;0,04;0,21;2091;0;0;0;16,17;54,8;67;32;254,0;254,0;0;8,5;8,8;31;90,5;-0,0;92,81;1,3;6,93;10,21;45,97;-0,0;0;0
6637;0,0;-0,01;41,97;-2,14;-0,0;0,39;2091;0;0;0;15,75;56,8;68;32;254,0;254,0;0;8,4;8,8;31;90,5;-0,0;93,65;0,17;12,93;10,21;45,41;-0,0;0;0
6647;0,0;-0,02;41,97;-2,31;0,01;0,03;2091;0;0;0;15,55;56,8;68;32;254,0;254,0;0;8,4;8,8;32;90,5;-0,0;92,51;0,46;0,92;10,25;45,41;-0,0;0;0
6657;0,0;-0,01;41,98;-3,08;-0,06;0,12;2092;0;0;0;15,79;55,7;69;32;254,0;254,0;0;8,4;8,8;32;90,5;-0,0;92,12;2,06;3,93;10,25;45,9;-0,0;0;0
6667;0,0;-0,01;41,98;-2,58;-0,04;0,46;2092;0;0;0;15,94;55,1;70;32;254,0;254,0;0;8,4;8,8;33;90,5;-0,0;91,95;1,43;15,47;10,29;45,62;-0,0;0;0
6677;0,0;-0,03;41,98;-2,28;-0,02;0,35;2092;0;0;0;15,97;55,1;70;32;254,0;254,0;0;8,4;8,8;34;90,5;-0,0;92,13;0,8;11,78;10,33;45,62;-0,0;0;0
6687;0,0;-0,02;41,96;-2,89;-0,09;0,13;2093;0;0;0;14,86;59,1;71;32;254,0;254,0;0;8,5;8,8;34;90,5;-0,0;91,98;3,11;4,38;10,33;46,18;-0,0;0;0
6697;0,0;-0,01;41,97;-2,51;0,0;0,46;2043;0;0;0;15,5;56,8;0;32;254,0;254,0;0;8,5;8,9;35;90,5;-0,0;92,17;0,04;15,46;10,37;46,18;-0,0;0;0
6707;0,0;-0,02;41,97;-2,09;0,0;0,53;2043;0;0;0;15,41;56,8;0;32;254,0;254,0;0;8,4;8,8;36;90,5;-0,0;91,63;0,04;17,77;10,41;45,48;-0,0;0;0
6717;0,0;-0,03;41,98;-2,02;0,01;0,23;2044;0;0;0;14,52;59,1;1;32;254,0;254,0;0;8,5;8,8;36;90,5;-0,0;89,83;0,46;7,62;10,41;46,18;-0,0;0;0
6727;0,0;-0,03;41,99;-2,63;-0,03;0,45;2044;0;0;0;15,18;55,9;2;32;254,0;254,0;0;8,5;8,8;37;90,5;-0,0;88,86;1,01;15,24;10,45;46,18;-0,0;0;0
6737;0,0;-0,03;41,98;-2,39;-0,02;0,68;2044;0;0;0;15,15;55,9;2;32;254,0;254,0;0;8,4;8,8;37;90,5;-0,0;88,7;0,59;22,86;10,45;45,69;-0,0;0;0
6747;0,0;-0,02;41,99;-2,3;-0,05;0,4;2045;0;0;0;14,51;57,8;3;32;254,0;254,0;0;8,4;8,8;38;90,5;-0,0;87,8;1,64;13,39;10,49;45,69;-0,0;0;0
6757;0,0;-0,01;41,97;-2,93;-0,08;0,26;2045;0;0;0;14,78;55,0;4;32;254,0;254,0;0;8,5;8,8;39;90,5;-0,0;85,1;2,69;8,77;10,52;46,11;-0,0;0;0
6767;0,0;-0,02;41,99;-2,24;0,01;0,67;2045;0;0;0;14,78;55,0;4;32;254,0;254,0;0;8,4;8,8;39;90,5;-0,0;85,15;0,25;22,63;10,52;45,69;-0,0;0;0
6777;0,0;-0,02;42,0;-2,24;-0,0;0,5;2046;0;0;0;14,5;55,9;5;32;254,0;254,0;0;8,4;8,8;40;90,5;-0,0;84,88;0,17;16,86;10,56;45,69;-0,0;0;0
6787;0,0;-0,01;41,99;-2,52;-0,04;0,45;2096;0;0;0;14,5;55,0;6;32;254,0;254,0;0;8,5;8,8;41;90,5;-0,0;83,52;1,22;15,24;10,6;46,18;-0,0;0;0
6797;0,0;-0,03;41,99;-2,18;-0,05;0,67;2096;0;0;0;14,32;55,0;6;32;254,0;254,0;0;8,5;8,8;41;90,5;-0,0;82,46;1,64;22,63;10,6;46,18;-0,0;0;0
6807;0,0;-0,01;41,98;-2,36;-0,03;0,39;2097;0;0;0;14,15;55,3;7;32;254,0;254,0;0;8,4;8,7;42;90,5;-0,0;81,96;1,01;12,93;10,64;45,76;-0,0;0;0
6817;0,0;-0,02;41,96;-2,14;-0,05;0,32;2097;0;0;0;14,02;55,0;8;32;254,0;254,0;0;8,5;8,7;42;90,5;-0,0;80,77;1,85;10,62;10,64;46,18;-0,0;0;0
6827;0,0;-0,03;42,0;-1,93;0,02;0,74;2097;0;0;0;13,84;55,0;8;32;254,0;254,0;0;8,5;8,8;43;90,5;-0,0;79,72;0,67;24,95;10,68;46,18;-0,0;0;0
6837;0,0;-0,03;41,98;-2,24;-0,01;0,79;2098;0;0;0;13,55;56,5;9;32;254,0;254,0;0;8,4;8,8;44;90,5;-0,0;80,18;0,38;26,55;10,72;45,69;-0,0;0;0
6847;0,0;-0,01;41,96;-2,02;0,03;0,65;2098;0;0;0;13,85;54,7;10;32;254,0;254,0;0;8,4;8,8;44;90,5;-0,0;79,35;1,09;21,92;10,72;45,69;-0,0;0;0
6857;0,0;-0,01;42,0;-2,46;-0,02;0,67;2098;0;0;0;13,77;54,7;10;32;254,0;254,0;0;8,5;8,8;45;90,5;-0,0;78,88;0,59;22,41;10,76;46,18;-0,0;0;0
6867;0,0;-0,03;42,0;-2,18;0,02;0,95;2099;0;0;0;13,41;56,1;11;32;254,0;254,0;0;8,4;8,8;45;90,5;-0,0;78,78;0,67;31,88;10,76;45,55;-0,0;0;0
6877;0,0;-0,03;41,99;-2,71;-0,03;0,46;2134;0;0;0;13,24;56,3;12;32;254,0;254,0;0;8,4;8,8;46;90,5;-0,0;78,07;1,01;15,47;10,8;45,55;-0,0;0;0
6887;0,0;-0,02;41,96;-2,66;-0,06;0,45;2134;0;0;0;13,37;56,3;12;32;254,0;254,0;0;8,5;8,8;47;90,5;-0,0;78,84;2,06;15,23;10,84;46,11;-0,0;0;0
